,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
290,6.5,2.876813695875796,-35.01514644156861,3.908351129960726,2.962776718351308,9.931980515339463,138,178.84615384615384,255
291,6.75,2.9316150714175193,-79.33529760980969,4.272917263200608,2.669249728149269,8.914213562373096,137,153.59259259259258,194
292,19.5,4.982787485166879,-88.53097209405308,5.756202817848896,4.529063309160235,18.071067811865476,137,213.56410256410257,255
293,330.75,20.521305499922637,-72.50024328935791,40.27098030965252,13.447391066746315,164.62794000823277,137,220.1859410430839,255
294,1.5,1.381976597885342,28.86218816279176,2.39147107340148,0.8516516597344357,2.603553390593274,139,161.16666666666666,179
295,4.75,2.4592453796829674,10.833899293710928,5.290869847776596,1.2347881575617161,8.810660171779821,145,194.42105263157896,255
296,7.75,3.141274657157109,40.69517866074569,3.5504238566010633,2.7970002720279905,9.242640687119284,143,225.70967741935485,255
297,2.25,1.692568750643269,-45.00001609038752,2.0123078084749815,1.632993161855452,4.414213562373095,138,178.66666666666666,212
298,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,140,140.0,140
299,0.75,0.9772050238058398,-45.00001609038752,1.1547005383792517,0.6666666666666666,1.7071067811865475,147,152.0,156
300,13.5,4.145929793656026,-23.268043450739913,6.955082580984534,2.762167586499863,15.949747468305834,138,214.75925925925927,255
301,7.5,3.0901936161855166,36.36962996724859,4.036894556333441,2.6785431585390853,9.863961030678928,141,179.96666666666667,243
302,9.0,3.385137501286538,42.583428200755925,4.541063109071854,2.665343220187969,9.553300858899107,137,166.63888888888889,209
303,1.0,1.1283791670955126,0.0,1.4142135623730951,0.8660254037844386,2.310660171779821,148,164.0,188
304,0.5,0.7978845608028654,90.00003218077504,1.0,0.0,0.0,158,163.0,168
305,1.5,1.381976597885342,18.43495541459913,1.9999999999999998,0.816496580927726,3.2071067811865475,139,160.16666666666666,185
306,1.25,1.2615662610100802,-73.9973348547442,2.0950983225445663,1.1707104761088216,1.6035533905932737,140,164.4,190
307,6.5,2.876813695875796,-34.752933316090925,3.9248606520982032,2.2684278078879743,9.13908729652601,140,177.42307692307693,206
308,0.5,0.7978845608028654,-45.00001609038752,1.4142135623730951,0.0,0.0,144,146.0,148
309,19.5,4.982787485166879,-64.88027228767129,7.31024168663856,3.834453778499264,18.94974746830583,137,189.87179487179486,229
310,0.5,0.7978845608028654,0.0,1.0,0.0,0.0,156,157.5,159
311,0.5,0.7978845608028654,90.00003218077504,1.0,0.0,0.0,143,148.5,154
312,7.75,3.141274657157109,-22.429141399391842,4.914160272568638,2.2610208048171825,10.742640687119284,158,228.3548387096774,255
313,0.5,0.7978845608028654,0.0,1.0,0.0,0.0,140,142.5,145
314,2.75,1.8712051592547776,33.98637281771909,3.5270630228924285,1.7598342294629776,4.103553390593274,144,154.36363636363637,181
315,7.75,3.141274657157109,-35.58632295825794,4.513738294342291,2.236008901802326,10.242640687119284,143,214.06451612903226,255
316,0.75,0.9772050238058398,-45.00001609038752,1.1547005383792517,0.6666666666666666,1.7071067811865475,150,165.66666666666666,189
317,0.75,0.9772050238058398,28.15497630421716,1.8385442641713385,0.41870102010650434,0.6035533905932737,152,154.66666666666666,158
318,6.5,2.876813695875796,29.695612336757097,4.86078534835686,1.7286267418340788,10.071067811865476,141,171.6153846153846,211
319,181.75,15.212208493693998,28.892689608364446,19.196426452629527,14.929279014923965,95.66904755831214,137,221.09078404401652,255
320,2.5,1.7841241161527712,63.98703088535437,4.348987911750534,0.803930434457943,4.707106781186548,156,192.1,251
321,4.25,2.326213245840639,86.78329259096881,3.486276934783812,1.663216269433379,7.639087296526011,147,191.11764705882354,255
322,477.5,24.6570858499345,-59.62003261729435,33.43750563871517,27.18328858581266,304.8147545195113,137,190.25549738219894,255
323,107.0,11.67204486311899,-55.80514657651504,23.038182548225787,7.614316809765729,63.941125496954285,138,215.10046728971963,255
324,1.75,1.4927053303604616,81.65040707825256,2.077687352839368,0.9527355665501869,3.603553390593274,166,213.14285714285714,255
325,49.0,7.898654169668588,-70.70566625559877,10.0616457828156,7.276973983982382,35.07411613907041,138,195.84183673469389,255
326,12.0,3.9088200952233594,20.151159745774745,4.493982655487334,3.5215539346148357,12.363961030678928,137,213.77083333333334,255
327,2.25,1.692568750643269,-45.00001609038752,2.4037008503093262,1.1547005383792512,3.121320343559643,138,197.0,251
328,223.0,16.85029431422316,1.0777939896746442,22.381713051013318,17.214105272391997,136.6218433538229,137,218.49551569506727,255
329,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,154,154.0,154
330,0.5,0.7978845608028654,90.00003218077504,1.0,0.0,0.0,145,147.5,150
331,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,141,141.0,141
332,23.25,5.440847306724618,-80.25994852864649,6.977287901699718,4.815291666669334,23.31370849898476,138,158.2258064516129,185
333,3.5,2.111004122822376,0.34153851231059906,3.95903473125309,1.4068067462240754,6.414213562373095,138,165.64285714285714,207
334,4.75,2.4592453796829674,39.7978750443688,4.140224166866279,1.514413053030064,7.449747468305833,138,211.8421052631579,255
335,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,154,154.0,154
336,16.5,4.583497844237541,43.08350273904444,5.035967765933118,4.325793632632782,15.449747468305834,145,222.16666666666666,255
337,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,163,163.0,163
338,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,148,148.0,148
339,2.75,1.8712051592547776,9.99155683357141,2.449648310420711,1.4599501910036627,5.121320343559642,146,195.8181818181818,236
340,2.0,1.5957691216057308,45.00001609038752,1.7320508075688772,1.3693063937629153,3.7071067811865475,146,208.25,250
341,82.75,10.264529815185629,21.589590961899393,12.989766972477335,9.026167647269123,52.04163056034262,137,160.13293051359517,255
342,8.0,3.1915382432114616,33.98417920124515,6.365165839753569,2.420674251615496,13.535533905932738,137,146.125,160
343,1.0,1.1283791670955126,45.00001609038752,1.0,1.0,2.0,140,148.5,163
344,134.0,13.061933202803933,-36.54124226591828,16.09168682228222,12.25968206985622,73.80508652763321,137,200.05783582089552,255
345,5.75,2.7057581899030048,-22.752405919720072,3.2745093728495056,2.422267620972594,8.242640687119286,138,188.47826086956522,238
346,12.25,3.949327084834294,34.93133599172375,6.5223953821062475,2.8960556200830223,15.760407640085653,137,213.26530612244898,255
347,14.75,4.3336224206596095,-78.05880357988043,6.6836618385505435,4.9287681226058,23.417261889578036,137,189.5084745762712,255
348,49.0,7.898654169668588,-87.42713967083125,9.29032737501072,6.828436976535029,27.79594154601839,137,213.87244897959184,255
